chrom	size	assembled	circular
chrY_DS484876v1_random	1382	FALSE	FALSE
chrY_DS484908v1_random	1360	FALSE	FALSE
chrY_DS484909v1_random	1356	FALSE	FALSE
chrY_DS484924v1_random	1341	FALSE	FALSE
chrY_DS484942v1_random	1333	FALSE	FALSE
chrY_DS484945v1_random	1330	FALSE	FALSE
chrY_DS484956v1_random	1322	FALSE	FALSE
chrY_DS484983v1_random	1304	FALSE	FALSE
chrY_DS484986v1_random	1303	FALSE	FALSE
chrY_DS484992v1_random	1297	FALSE	FALSE
chrY_DS484994v1_random	1297	FALSE	FALSE
chrY_DS485013v1_random	1284	FALSE	FALSE
chrY_DS485014v1_random	1283	FALSE	FALSE
chrY_DS485016v1_random	1282	FALSE	FALSE
chrY_DS485028v1_random	1277	FALSE	FALSE
chrY_DS485042v1_random	1271	FALSE	FALSE
chrY_DS485048v1_random	1270	FALSE	FALSE
chrY_DS485051v1_random	1268	FALSE	FALSE
chrY_DS485070v1_random	1260	FALSE	FALSE
chrY_DS485097v1_random	1243	FALSE	FALSE
chrY_DS485099v1_random	1241	FALSE	FALSE
chrY_DS485113v1_random	1237	FALSE	FALSE
chrY_DS485137v1_random	1230	FALSE	FALSE
chrY_DS485143v1_random	1227	FALSE	FALSE
chrY_DS485158v1_random	1224	FALSE	FALSE
chrY_DS485159v1_random	1224	FALSE	FALSE
chrY_DS485166v1_random	1222	FALSE	FALSE
chrY_DS485178v1_random	1218	FALSE	FALSE
chrY_DS485219v1_random	1202	FALSE	FALSE
chrY_DS485236v1_random	1195	FALSE	FALSE
chrY_DS485250v1_random	1192	FALSE	FALSE
chrY_DS485267v1_random	1186	FALSE	FALSE
chrY_DS485283v1_random	1182	FALSE	FALSE
chrY_DS485288v1_random	1181	FALSE	FALSE
chrY_DS485302v1_random	1176	FALSE	FALSE
chrY_DS485315v1_random	1171	FALSE	FALSE
chrY_DS485316v1_random	1171	FALSE	FALSE
chrY_DS485318v1_random	1170	FALSE	FALSE
chrY_DS485320v1_random	1169	FALSE	FALSE
chrY_DS485328v1_random	1166	FALSE	FALSE
chrY_DS485329v1_random	1166	FALSE	FALSE
chrY_DS485335v1_random	1163	FALSE	FALSE
chrY_DS485343v1_random	1162	FALSE	FALSE
chrY_DS485359v1_random	1159	FALSE	FALSE
chrY_DS485363v1_random	1158	FALSE	FALSE
chrY_DS485374v1_random	1155	FALSE	FALSE
chrY_DS485375v1_random	1155	FALSE	FALSE
chrY_DS485388v1_random	1152	FALSE	FALSE
chrY_DS485399v1_random	1148	FALSE	FALSE
chrY_DS485409v1_random	1147	FALSE	FALSE
chrY_DS485416v1_random	1146	FALSE	FALSE
chrY_DS485422v1_random	1144	FALSE	FALSE
chrY_DS485423v1_random	1144	FALSE	FALSE
chrY_DS485427v1_random	1142	FALSE	FALSE
chrY_DS485430v1_random	1141	FALSE	FALSE
chrY_DS485436v1_random	1140	FALSE	FALSE
chrY_DS485440v1_random	1139	FALSE	FALSE
chrY_DS485450v1_random	1136	FALSE	FALSE
chrY_DS485452v1_random	1136	FALSE	FALSE
chrY_DS485460v1_random	1134	FALSE	FALSE
chrY_DS485470v1_random	1132	FALSE	FALSE
chrY_DS485473v1_random	1131	FALSE	FALSE
chrY_DS485483v1_random	1129	FALSE	FALSE
chrY_DS485492v1_random	1126	FALSE	FALSE
chrY_DS485512v1_random	1122	FALSE	FALSE
chrY_DS485523v1_random	1118	FALSE	FALSE
chrY_DS485532v1_random	1116	FALSE	FALSE
chrY_DS485534v1_random	1116	FALSE	FALSE
chrY_DS485552v1_random	1111	FALSE	FALSE
chrY_DS485560v1_random	1110	FALSE	FALSE
chrY_DS485561v1_random	1109	FALSE	FALSE
chrY_DS485575v1_random	1106	FALSE	FALSE
chrY_DS485594v1_random	1101	FALSE	FALSE
chrY_DS485604v1_random	1098	FALSE	FALSE
chrY_DS485625v1_random	1090	FALSE	FALSE
chrY_DS485641v1_random	1087	FALSE	FALSE
chrY_DS485646v1_random	1086	FALSE	FALSE
chrY_DS485685v1_random	1075	FALSE	FALSE
chrY_DS485696v1_random	1073	FALSE	FALSE
chrY_DS485698v1_random	1072	FALSE	FALSE
chrY_DS485718v1_random	1068	FALSE	FALSE
chrY_DS485732v1_random	1064	FALSE	FALSE
chrY_DS485736v1_random	1063	FALSE	FALSE
chrY_DS485739v1_random	1063	FALSE	FALSE
chrY_DS485749v1_random	1060	FALSE	FALSE
chrY_DS485752v1_random	1059	FALSE	FALSE
chrY_DS485755v1_random	1058	FALSE	FALSE
chrY_DS485764v1_random	1056	FALSE	FALSE
chrY_DS485767v1_random	1056	FALSE	FALSE
chrY_DS485772v1_random	1054	FALSE	FALSE
chrY_DS485776v1_random	1053	FALSE	FALSE
chrY_DS485786v1_random	1051	FALSE	FALSE
chrY_DS485795v1_random	1049	FALSE	FALSE
chrY_DS485839v1_random	1042	FALSE	FALSE
chrY_DS485840v1_random	1041	FALSE	FALSE
chrY_DS485849v1_random	1039	FALSE	FALSE
chrY_DS485858v1_random	1037	FALSE	FALSE
chrY_DS485865v1_random	1035	FALSE	FALSE
chrY_DS485873v1_random	1033	FALSE	FALSE
chrY_DS485875v1_random	1032	FALSE	FALSE
chrY_DS485885v1_random	1030	FALSE	FALSE
chrY_DS485888v1_random	1029	FALSE	FALSE
chrY_DS485892v1_random	1029	FALSE	FALSE
chrY_DS485894v1_random	1029	FALSE	FALSE
chrY_DS485901v1_random	1027	FALSE	FALSE
chrY_DS485927v1_random	1020	FALSE	FALSE
chrY_DS485938v1_random	1019	FALSE	FALSE
chrY_DS485956v1_random	1014	FALSE	FALSE
chrY_DS485960v1_random	1012	FALSE	FALSE
chrY_DS485963v1_random	1012	FALSE	FALSE
chrY_DS485972v1_random	1010	FALSE	FALSE
chrY_DS485974v1_random	1010	FALSE	FALSE
chrY_DS485975v1_random	1010	FALSE	FALSE
chrY_DS486003v1_random	1001	FALSE	FALSE
chrUn_CP007071v1	19956	FALSE	FALSE
chrUn_CP007072v1	44411	FALSE	FALSE
chrUn_CP007073v1	13157	FALSE	FALSE
chrUn_CP007074v1	76224	FALSE	FALSE
chrUn_CP007075v1	11983	FALSE	FALSE
chrUn_CP007076v1	87365	FALSE	FALSE
chrUn_CP007077v1	36913	FALSE	FALSE
chrUn_CP007078v1	22604	FALSE	FALSE
chrUn_CP007079v1	23238	FALSE	FALSE
chrUn_CP007080v1	86267	FALSE	FALSE
chrUn_CP007081v1	88768	FALSE	FALSE
chrUn_CP007082v1	36482	FALSE	FALSE
chrUn_CP007083v1	25537	FALSE	FALSE
chrUn_CP007084v1	62570	FALSE	FALSE
chrUn_CP007085v1	45120	FALSE	FALSE
chrUn_CP007086v1	22882	FALSE	FALSE
chrUn_CP007087v1	46986	FALSE	FALSE
chrUn_CP007088v1	37106	FALSE	FALSE
chrUn_CP007089v1	16157	FALSE	FALSE
chrUn_CP007090v1	57785	FALSE	FALSE
chrUn_CP007091v1	20763	FALSE	FALSE
chrUn_CP007092v1	28305	FALSE	FALSE
chrUn_CP007093v1	25698	FALSE	FALSE
chrUn_CP007094v1	29583	FALSE	FALSE
chrUn_CP007095v1	25560	FALSE	FALSE
chrUn_CP007096v1	26115	FALSE	FALSE
chrUn_CP007097v1	13455	FALSE	FALSE
chrUn_CP007098v1	43383	FALSE	FALSE
chrUn_CP007099v1	12632	FALSE	FALSE
chrUn_CP007100v1	10091	FALSE	FALSE
chrUn_CP007101v1	24503	FALSE	FALSE
chrUn_CP007102v1	12714	FALSE	FALSE
chrUn_CP007105v1	47411	FALSE	FALSE
chrUn_CP007120v1	76973	FALSE	FALSE
chrUn_DS483562v1	50625	FALSE	FALSE
chrUn_DS483629v1	15417	FALSE	FALSE
chrUn_DS483641v1	14503	FALSE	FALSE
chrUn_DS483646v1	14098	FALSE	FALSE
chrUn_DS483647v1	14028	FALSE	FALSE
chrUn_DS483649v1	13935	FALSE	FALSE
chrUn_DS483650v1	13906	FALSE	FALSE
chrUn_DS483658v1	13455	FALSE	FALSE
chrUn_DS483659v1	13416	FALSE	FALSE
chrUn_DS483662v1	13317	FALSE	FALSE
chrUn_DS483663v1	13256	FALSE	FALSE
chrUn_DS483670v1	12827	FALSE	FALSE
chrUn_DS483673v1	12654	FALSE	FALSE
chrUn_DS483674v1	12632	FALSE	FALSE
chrUn_DS483675v1	12536	FALSE	FALSE
chrUn_DS483678v1	12424	FALSE	FALSE
chrUn_DS483679v1	12424	FALSE	FALSE
chrUn_DS483680v1	12399	FALSE	FALSE
chrUn_DS483681v1	12368	FALSE	FALSE
chrUn_DS483682v1	12354	FALSE	FALSE
chrUn_DS483686v1	12148	FALSE	FALSE
chrUn_DS483687v1	12142	FALSE	FALSE
chrUn_DS483688v1	12095	FALSE	FALSE
chrUn_DS483689v1	12034	FALSE	FALSE
chrUn_DS483692v1	11985	FALSE	FALSE
chrUn_DS483693v1	11958	FALSE	FALSE
chrUn_DS483694v1	11951	FALSE	FALSE
chrUn_DS483695v1	11743	FALSE	FALSE
chrUn_DS483700v1	11430	FALSE	FALSE
chrUn_DS483701v1	11220	FALSE	FALSE
chrUn_DS483702v1	11148	FALSE	FALSE
chrUn_DS483703v1	11126	FALSE	FALSE
chrUn_DS483705v1	27456	FALSE	FALSE
chrUn_DS483707v1	25840	FALSE	FALSE
chrUn_DS483709v1	18299	FALSE	FALSE
chrUn_DS483711v1	14687	FALSE	FALSE
chrUn_DS483712v1	14199	FALSE	FALSE
chrUn_DS483719v1	12027	FALSE	FALSE
chrUn_DS483723v1	21074	FALSE	FALSE
chrUn_DS483724v1	13501	FALSE	FALSE
chrUn_DS483726v1	14983	FALSE	FALSE
chrUn_DS483728v1	12681	FALSE	FALSE
chrUn_DS483734v1	15522	FALSE	FALSE
chrUn_DS483735v1	15068	FALSE	FALSE
chrUn_DS483736v1	14006	FALSE	FALSE
chrUn_DS483737v1	13553	FALSE	FALSE
chrUn_DS483738v1	12856	FALSE	FALSE
chrUn_DS483739v1	12459	FALSE	FALSE
chrUn_DS483740v1	12002	FALSE	FALSE
chrUn_DS483741v1	11807	FALSE	FALSE
chrUn_DS483743v1	11569	FALSE	FALSE
chrUn_DS483744v1	9865	FALSE	FALSE
chrUn_DS483746v1	9341	FALSE	FALSE
chrUn_DS483748v1	8346	FALSE	FALSE
chrUn_DS483749v1	8007	FALSE	FALSE
chrUn_DS483750v1	7722	FALSE	FALSE
chrUn_DS483751v1	7314	FALSE	FALSE
chrUn_DS483753v1	7123	FALSE	FALSE
chrUn_DS483754v1	7003	FALSE	FALSE
chrUn_DS483755v1	6936	FALSE	FALSE
chrUn_DS483757v1	6900	FALSE	FALSE
chrUn_DS483758v1	6860	FALSE	FALSE
chrUn_DS483759v1	6860	FALSE	FALSE
chrUn_DS483760v1	6825	FALSE	FALSE
chrUn_DS483762v1	6698	FALSE	FALSE
chrUn_DS483763v1	6546	FALSE	FALSE
chrUn_DS483767v1	6396	FALSE	FALSE
chrUn_DS483768v1	6294	FALSE	FALSE
chrUn_DS483769v1	6237	FALSE	FALSE
chrUn_DS483770v1	6193	FALSE	FALSE
chrUn_DS483772v1	6076	FALSE	FALSE
chrUn_DS483773v1	6062	FALSE	FALSE
chrUn_DS483774v1	6041	FALSE	FALSE
chrUn_DS483776v1	6000	FALSE	FALSE
chrUn_DS483780v1	5968	FALSE	FALSE
chrUn_DS483781v1	5952	FALSE	FALSE
chrUn_DS483782v1	5915	FALSE	FALSE
chrUn_DS483783v1	5891	FALSE	FALSE
chrUn_DS483785v1	5772	FALSE	FALSE
chrUn_DS483787v1	5698	FALSE	FALSE
chrUn_DS483792v1	5465	FALSE	FALSE
chrUn_DS483793v1	5463	FALSE	FALSE
chrUn_DS483796v1	5383	FALSE	FALSE
chrUn_DS483797v1	5360	FALSE	FALSE
chrUn_DS483798v1	5324	FALSE	FALSE
chrUn_DS483799v1	5323	FALSE	FALSE
chrUn_DS483800v1	5316	FALSE	FALSE
chrUn_DS483801v1	5281	FALSE	FALSE
chrUn_DS483804v1	5189	FALSE	FALSE
chrUn_DS483805v1	5182	FALSE	FALSE
chrUn_DS483806v1	5098	FALSE	FALSE
chrUn_DS483807v1	5061	FALSE	FALSE
chrUn_DS483808v1	5060	FALSE	FALSE
chrUn_DS483810v1	5026	FALSE	FALSE
chrUn_DS483811v1	5000	FALSE	FALSE
chrUn_DS483812v1	4996	FALSE	FALSE
chrUn_DS483813v1	4994	FALSE	FALSE
chrUn_DS483814v1	4986	FALSE	FALSE
chrUn_DS483815v1	4967	FALSE	FALSE
chrUn_DS483816v1	4939	FALSE	FALSE
chrUn_DS483817v1	4933	FALSE	FALSE
chrUn_DS483819v1	4903	FALSE	FALSE
chrUn_DS483820v1	4888	FALSE	FALSE
chrUn_DS483822v1	4865	FALSE	FALSE
chrUn_DS483824v1	4820	FALSE	FALSE
chrUn_DS483825v1	4815	FALSE	FALSE
chrUn_DS483828v1	4785	FALSE	FALSE
chrUn_DS483832v1	4705	FALSE	FALSE
chrUn_DS483833v1	4701	FALSE	FALSE
chrUn_DS483837v1	4608	FALSE	FALSE
chrUn_DS483839v1	4581	FALSE	FALSE
chrUn_DS483840v1	4573	FALSE	FALSE
chrUn_DS483841v1	4553	FALSE	FALSE
chrUn_DS483844v1	4471	FALSE	FALSE
chrUn_DS483845v1	4465	FALSE	FALSE
chrUn_DS483846v1	4452	FALSE	FALSE
chrUn_DS483848v1	4436	FALSE	FALSE
chrUn_DS483849v1	4400	FALSE	FALSE
chrUn_DS483853v1	4381	FALSE	FALSE
chrUn_DS483854v1	4378	FALSE	FALSE
chrUn_DS483855v1	4377	FALSE	FALSE
chrUn_DS483856v1	4370	FALSE	FALSE
chrUn_DS483858v1	4361	FALSE	FALSE
chrUn_DS483859v1	4336	FALSE	FALSE
chrUn_DS483861v1	4310	FALSE	FALSE
chrUn_DS483862v1	4310	FALSE	FALSE
chrUn_DS483863v1	4305	FALSE	FALSE
chrUn_DS483864v1	4295	FALSE	FALSE
chrUn_DS483865v1	4289	FALSE	FALSE
chrUn_DS483866v1	4273	FALSE	FALSE
chrUn_DS483867v1	4272	FALSE	FALSE
chrUn_DS483868v1	4256	FALSE	FALSE
chrUn_DS483870v1	4231	FALSE	FALSE
chrUn_DS483871v1	4225	FALSE	FALSE
chrUn_DS483872v1	4222	FALSE	FALSE
chrUn_DS483873v1	4222	FALSE	FALSE
chrUn_DS483874v1	4202	FALSE	FALSE
chrUn_DS483876v1	4188	FALSE	FALSE
chrUn_DS483877v1	4183	FALSE	FALSE
chrUn_DS483878v1	4182	FALSE	FALSE
chrUn_DS483879v1	4163	FALSE	FALSE
chrUn_DS483880v1	4150	FALSE	FALSE
chrUn_DS483881v1	4135	FALSE	FALSE
chrUn_DS483886v1	4081	FALSE	FALSE
chrUn_DS483891v1	4030	FALSE	FALSE
chrUn_DS483895v1	4006	FALSE	FALSE
chrUn_DS483896v1	3991	FALSE	FALSE
chrUn_DS483898v1	3970	FALSE	FALSE
chrUn_DS483899v1	3964	FALSE	FALSE
chrUn_DS483900v1	3960	FALSE	FALSE
chrUn_DS483901v1	3950	FALSE	FALSE
chrUn_DS483904v1	3932	FALSE	FALSE
chrUn_DS483906v1	3924	FALSE	FALSE
chrUn_DS483908v1	3913	FALSE	FALSE
chrUn_DS483910v1	3906	FALSE	FALSE
chrUn_DS483913v1	3871	FALSE	FALSE
chrUn_DS483914v1	3864	FALSE	FALSE
chrUn_DS483915v1	3858	FALSE	FALSE
chrUn_DS483918v1	3818	FALSE	FALSE
chrUn_DS483919v1	3807	FALSE	FALSE
chrUn_DS483920v1	3806	FALSE	FALSE
chrUn_DS483921v1	3806	FALSE	FALSE
chrUn_DS483925v1	3755	FALSE	FALSE
chrUn_DS483927v1	3737	FALSE	FALSE
chrUn_DS483929v1	3717	FALSE	FALSE
chrUn_DS483930v1	3716	FALSE	FALSE
chrUn_DS483933v1	3708	FALSE	FALSE
chrUn_DS483936v1	3681	FALSE	FALSE
chrUn_DS483937v1	3660	FALSE	FALSE
chrUn_DS483938v1	3650	FALSE	FALSE
chrUn_DS483939v1	3649	FALSE	FALSE
chrUn_DS483940v1	3648	FALSE	FALSE
chrUn_DS483941v1	3646	FALSE	FALSE
chrUn_DS483943v1	3638	FALSE	FALSE
chrUn_DS483944v1	3622	FALSE	FALSE
chrUn_DS483945v1	3622	FALSE	FALSE
chrUn_DS483947v1	3603	FALSE	FALSE
chrUn_DS483949v1	3593	FALSE	FALSE
chrUn_DS483951v1	3574	FALSE	FALSE
chrUn_DS483953v1	3557	FALSE	FALSE
chrUn_DS483954v1	3554	FALSE	FALSE
chrUn_DS483956v1	3553	FALSE	FALSE
chrUn_DS483957v1	3553	FALSE	FALSE
chrUn_DS483960v1	3527	FALSE	FALSE
chrUn_DS483961v1	3527	FALSE	FALSE
chrUn_DS483964v1	3519	FALSE	FALSE
chrUn_DS483965v1	3503	FALSE	FALSE
chrUn_DS483970v1	3490	FALSE	FALSE
chrUn_DS483972v1	3477	FALSE	FALSE
chrUn_DS483975v1	3466	FALSE	FALSE
chrUn_DS483976v1	3463	FALSE	FALSE
chrUn_DS483977v1	3458	FALSE	FALSE
chrUn_DS483979v1	3434	FALSE	FALSE
chrUn_DS483982v1	3402	FALSE	FALSE
chrUn_DS483983v1	3396	FALSE	FALSE
chrUn_DS483985v1	3389	FALSE	FALSE
chrUn_DS483986v1	3386	FALSE	FALSE
chrUn_DS483989v1	3373	FALSE	FALSE
chrUn_DS483992v1	3365	FALSE	FALSE
chrUn_DS483994v1	3348	FALSE	FALSE
chrUn_DS483998v1	3313	FALSE	FALSE
chrUn_DS483999v1	3308	FALSE	FALSE
chrUn_DS484000v1	3302	FALSE	FALSE
chrUn_DS484001v1	3299	FALSE	FALSE
chrUn_DS484003v1	3284	FALSE	FALSE
chrUn_DS484004v1	3277	FALSE	FALSE
chrUn_DS484006v1	3268	FALSE	FALSE
chrUn_DS484007v1	3262	FALSE	FALSE
chrUn_DS484009v1	3259	FALSE	FALSE
chrUn_DS484010v1	3259	FALSE	FALSE
chrUn_DS484013v1	3252	FALSE	FALSE
chrUn_DS484015v1	3234	FALSE	FALSE
chrUn_DS484017v1	3227	FALSE	FALSE
chrUn_DS484018v1	3223	FALSE	FALSE
chrUn_DS484020v1	3218	FALSE	FALSE
chrUn_DS484022v1	3209	FALSE	FALSE
chrUn_DS484025v1	3201	FALSE	FALSE
chrUn_DS484027v1	3197	FALSE	FALSE
chrUn_DS484028v1	3196	FALSE	FALSE
chrUn_DS484031v1	3190	FALSE	FALSE
chrUn_DS484036v1	3174	FALSE	FALSE
chrUn_DS484038v1	3171	FALSE	FALSE
chrUn_DS484039v1	3162	FALSE	FALSE
chrUn_DS484040v1	3159	FALSE	FALSE
chrUn_DS484041v1	3157	FALSE	FALSE
chrUn_DS484042v1	3156	FALSE	FALSE
chrUn_DS484044v1	3144	FALSE	FALSE
chrUn_DS484045v1	3129	FALSE	FALSE
chrUn_DS484047v1	3123	FALSE	FALSE
chrUn_DS484048v1	3120	FALSE	FALSE
chrUn_DS484050v1	3100	FALSE	FALSE
chrUn_DS484052v1	3089	FALSE	FALSE
chrUn_DS484053v1	3085	FALSE	FALSE
chrUn_DS484054v1	3080	FALSE	FALSE
chrUn_DS484055v1	3080	FALSE	FALSE
chrUn_DS484058v1	3073	FALSE	FALSE
chrUn_DS484059v1	3073	FALSE	FALSE
chrUn_DS484062v1	3058	FALSE	FALSE
chrUn_DS484064v1	3044	FALSE	FALSE
chrUn_DS484065v1	3043	FALSE	FALSE
chrUn_DS484066v1	3025	FALSE	FALSE
chrUn_DS484068v1	3013	FALSE	FALSE
chrUn_DS484069v1	3010	FALSE	FALSE
chrUn_DS484070v1	3009	FALSE	FALSE
chrUn_DS484073v1	2999	FALSE	FALSE
chrUn_DS484076v1	2991	FALSE	FALSE
chrUn_DS484077v1	2984	FALSE	FALSE
chrUn_DS484078v1	2982	FALSE	FALSE
chrUn_DS484079v1	2982	FALSE	FALSE
chrUn_DS484080v1	2971	FALSE	FALSE
chrUn_DS484083v1	2957	FALSE	FALSE
chrUn_DS484086v1	2943	FALSE	FALSE
chrUn_DS484087v1	2937	FALSE	FALSE
chrUn_DS484089v1	2928	FALSE	FALSE
chrUn_DS484090v1	2927	FALSE	FALSE
chrUn_DS484091v1	2926	FALSE	FALSE
chrUn_DS484092v1	2924	FALSE	FALSE
chrUn_DS484093v1	2922	FALSE	FALSE
chrUn_DS484095v1	2919	FALSE	FALSE
chrUn_DS484096v1	2916	FALSE	FALSE
chrUn_DS484097v1	2914	FALSE	FALSE
chrUn_DS484098v1	2911	FALSE	FALSE
chrUn_DS484100v1	2905	FALSE	FALSE
chrUn_DS484102v1	2903	FALSE	FALSE
chrUn_DS484104v1	2893	FALSE	FALSE
chrUn_DS484105v1	2889	FALSE	FALSE
chrUn_DS484106v1	2884	FALSE	FALSE
chrUn_DS484107v1	2882	FALSE	FALSE
chrUn_DS484108v1	2882	FALSE	FALSE
chrUn_DS484109v1	2882	FALSE	FALSE
chrUn_DS484111v1	2881	FALSE	FALSE
chrUn_DS484113v1	2876	FALSE	FALSE
chrUn_DS484116v1	2860	FALSE	FALSE
chrUn_DS484117v1	2860	FALSE	FALSE
chrUn_DS484118v1	2858	FALSE	FALSE
chrUn_DS484120v1	2855	FALSE	FALSE
chrUn_DS484122v1	2849	FALSE	FALSE
chrUn_DS484123v1	2848	FALSE	FALSE
chrUn_DS484134v1	2828	FALSE	FALSE
chrUn_DS484138v1	2822	FALSE	FALSE
chrUn_DS484139v1	2820	FALSE	FALSE
chrUn_DS484144v1	2811	FALSE	FALSE
chrUn_DS484145v1	2804	FALSE	FALSE
chrUn_DS484147v1	2796	FALSE	FALSE
chrUn_DS484148v1	2795	FALSE	FALSE
chrUn_DS484149v1	2795	FALSE	FALSE
chrUn_DS484151v1	2794	FALSE	FALSE
chrUn_DS484152v1	2793	FALSE	FALSE
chrUn_DS484153v1	2793	FALSE	FALSE
chrUn_DS484154v1	2791	FALSE	FALSE
chrUn_DS484155v1	2790	FALSE	FALSE
chrUn_DS484156v1	2788	FALSE	FALSE
chrUn_DS484157v1	2787	FALSE	FALSE
chrUn_DS484159v1	2784	FALSE	FALSE
chrUn_DS484160v1	2783	FALSE	FALSE
chrUn_DS484167v1	2745	FALSE	FALSE
chrUn_DS484168v1	2744	FALSE	FALSE
chrUn_DS484169v1	2736	FALSE	FALSE
chrUn_DS484170v1	2733	FALSE	FALSE
chrUn_DS484176v1	2708	FALSE	FALSE
chrUn_DS484177v1	2703	FALSE	FALSE
chrUn_DS484180v1	2697	FALSE	FALSE
chrUn_DS484183v1	2688	FALSE	FALSE
chrUn_DS484188v1	2670	FALSE	FALSE
chrUn_DS484189v1	2669	FALSE	FALSE
chrUn_DS484190v1	2668	FALSE	FALSE
chrUn_DS484191v1	2665	FALSE	FALSE
chrUn_DS484192v1	2664	FALSE	FALSE
chrUn_DS484193v1	2647	FALSE	FALSE
chrUn_DS484196v1	2644	FALSE	FALSE
chrUn_DS484202v1	2636	FALSE	FALSE
chrUn_DS484205v1	2629	FALSE	FALSE
chrUn_DS484206v1	2628	FALSE	FALSE
chrUn_DS484207v1	2626	FALSE	FALSE
chrUn_DS484209v1	2618	FALSE	FALSE
chrUn_DS484210v1	2617	FALSE	FALSE
chrUn_DS484212v1	2612	FALSE	FALSE
chrUn_DS484213v1	2611	FALSE	FALSE
chrUn_DS484217v1	2603	FALSE	FALSE
chrUn_DS484220v1	2588	FALSE	FALSE
chrUn_DS484221v1	2584	FALSE	FALSE
chrUn_DS484222v1	2583	FALSE	FALSE
chrUn_DS484224v1	2577	FALSE	FALSE
chrUn_DS484225v1	2577	FALSE	FALSE
chrUn_DS484226v1	2576	FALSE	FALSE
chrUn_DS484228v1	2575	FALSE	FALSE
chrUn_DS484229v1	2575	FALSE	FALSE
chrUn_DS484230v1	2575	FALSE	FALSE
chrUn_DS484231v1	2574	FALSE	FALSE
chrUn_DS484232v1	2570	FALSE	FALSE
chrUn_DS484234v1	2561	FALSE	FALSE
chrUn_DS484236v1	2556	FALSE	FALSE
chrUn_DS484238v1	2555	FALSE	FALSE
chrUn_DS484239v1	2549	FALSE	FALSE
chrUn_DS484241v1	2547	FALSE	FALSE
chrUn_DS484242v1	2541	FALSE	FALSE
chrUn_DS484243v1	2541	FALSE	FALSE
chrUn_DS484244v1	2536	FALSE	FALSE
chrUn_DS484246v1	2529	FALSE	FALSE
chrUn_DS484247v1	2529	FALSE	FALSE
chrUn_DS484251v1	2521	FALSE	FALSE
chrUn_DS484253v1	2520	FALSE	FALSE
chrUn_DS484254v1	2517	FALSE	FALSE
chrUn_DS484255v1	2516	FALSE	FALSE
chrUn_DS484256v1	2511	FALSE	FALSE
chrUn_DS484257v1	2511	FALSE	FALSE
chrUn_DS484258v1	2510	FALSE	FALSE
chrUn_DS484262v1	2491	FALSE	FALSE
chrUn_DS484263v1	2487	FALSE	FALSE
chrUn_DS484264v1	2479	FALSE	FALSE
chrUn_DS484267v1	2476	FALSE	FALSE
chrUn_DS484271v1	2470	FALSE	FALSE
chrUn_DS484274v1	2462	FALSE	FALSE
chrUn_DS484275v1	2451	FALSE	FALSE
chrUn_DS484276v1	2447	FALSE	FALSE
chrUn_DS484277v1	2442	FALSE	FALSE
chrUn_DS484279v1	2438	FALSE	FALSE
chrUn_DS484280v1	2438	FALSE	FALSE
chrUn_DS484281v1	2438	FALSE	FALSE
chrUn_DS484282v1	2435	FALSE	FALSE
chrUn_DS484283v1	2434	FALSE	FALSE
chrUn_DS484285v1	2431	FALSE	FALSE
chrUn_DS484286v1	2429	FALSE	FALSE
chrUn_DS484287v1	2428	FALSE	FALSE
chrUn_DS484289v1	2425	FALSE	FALSE
chrUn_DS484291v1	2421	FALSE	FALSE
chrUn_DS484292v1	2421	FALSE	FALSE
chrUn_DS484294v1	2419	FALSE	FALSE
chrUn_DS484296v1	2417	FALSE	FALSE
chrUn_DS484300v1	2400	FALSE	FALSE
chrUn_DS484301v1	2394	FALSE	FALSE
chrUn_DS484303v1	2390	FALSE	FALSE
chrUn_DS484304v1	2390	FALSE	FALSE
chrUn_DS484306v1	2385	FALSE	FALSE
chrUn_DS484307v1	2385	FALSE	FALSE
chrUn_DS484308v1	2385	FALSE	FALSE
chrUn_DS484309v1	2384	FALSE	FALSE
chrUn_DS484310v1	2383	FALSE	FALSE
chrUn_DS484311v1	2383	FALSE	FALSE
chrUn_DS484312v1	2382	FALSE	FALSE
chrUn_DS484313v1	2381	FALSE	FALSE
chrUn_DS484314v1	2381	FALSE	FALSE
chrUn_DS484315v1	2379	FALSE	FALSE
chrUn_DS484317v1	2378	FALSE	FALSE
chrUn_DS484318v1	2375	FALSE	FALSE
chrUn_DS484320v1	2369	FALSE	FALSE
chrUn_DS484321v1	2368	FALSE	FALSE
chrUn_DS484329v1	2354	FALSE	FALSE
chrUn_DS484331v1	2352	FALSE	FALSE
chrUn_DS484333v1	2344	FALSE	FALSE
chrUn_DS484335v1	2342	FALSE	FALSE
chrUn_DS484339v1	2330	FALSE	FALSE
chrUn_DS484340v1	2328	FALSE	FALSE
chrUn_DS484342v1	2326	FALSE	FALSE
chrUn_DS484343v1	2325	FALSE	FALSE
chrUn_DS484348v1	2308	FALSE	FALSE
chrUn_DS484350v1	2304	FALSE	FALSE
chrUn_DS484353v1	2295	FALSE	FALSE
chrUn_DS484355v1	2291	FALSE	FALSE
chrUn_DS484363v1	2270	FALSE	FALSE
chrUn_DS484366v1	2266	FALSE	FALSE
chrUn_DS484369v1	2253	FALSE	FALSE
chrUn_DS484370v1	2248	FALSE	FALSE
chrUn_DS484375v1	2234	FALSE	FALSE
chrUn_DS484378v1	2232	FALSE	FALSE
chrUn_DS484380v1	2227	FALSE	FALSE
